Train,Test,Features,Classifier,Scaler,Eval-mode,Accuracy,Sensitivity,Specificity
LIDC-IDRI,LUNGx,resnet50-avgpool--ax-sag-cor--pcl-br,1-NN-L2,None,full,52.17391304347826,12.5,86.48648648648648
LIDC-IDRI,LUNGx,resnet50-avgpool--ax-sag-cor--pcl-br,1-NN-L2,MinMax,full,50.72463768115942,12.5,83.78378378378379
LIDC-IDRI,LUNGx,resnet50-avgpool--ax-sag-cor--pcl-br,1-NN-L2,Z-score,full,52.17391304347826,21.875,78.37837837837837
LIDC-IDRI,LUNGx,resnet50-avgpool--ax-sag-cor--pcl-br,GaussianNB,None,full,59.42028985507246,34.375,81.08108108108108
LIDC-IDRI,LUNGx,resnet50-avgpool--ax-sag-cor--pcl-br,GaussianNB,MinMax,full,65.21739130434783,46.875,81.08108108108108
LIDC-IDRI,LUNGx,resnet50-avgpool--ax-sag-cor--pcl-br,GaussianNB,Z-score,full,65.21739130434783,46.875,81.08108108108108
LIDC-IDRI,LUNGx,resnet50-avgpool--ax-sag-cor--pcl-br,LogisticRegression,None,full,53.62318840579711,0.0,100.0
LIDC-IDRI,LUNGx,resnet50-avgpool--ax-sag-cor--pcl-br,LogisticRegression,MinMax,full,55.072463768115945,15.625,89.1891891891892
LIDC-IDRI,LUNGx,resnet50-avgpool--ax-sag-cor--pcl-br,LogisticRegression,Z-score,full,50.72463768115942,28.125,70.27027027027027
LIDC-IDRI,LUNGx,resnet50-avgpool--ax-sag-cor--pcl-br,LinearClassifier,None,full,56.52173913043478,12.5,94.5945945945946
LIDC-IDRI,LUNGx,resnet50-avgpool--ax-sag-cor--pcl-br,LinearClassifier,MinMax,full,56.52173913043478,28.125,81.08108108108108
LIDC-IDRI,LUNGx,resnet50-avgpool--ax-sag-cor--pcl-br,LinearClassifier,Z-score,full,53.62318840579711,9.375,91.8918918918919
LIDC-IDRI,LUNGx,resnet50-avgpool--ax--pca-f,1-NN-L2,None,full,56.52173913043478,25.0,83.78378378378379
LIDC-IDRI,LUNGx,resnet50-avgpool--ax--pca-f,1-NN-L2,MinMax,full,55.072463768115945,28.125,78.37837837837837
LIDC-IDRI,LUNGx,resnet50-avgpool--ax--pca-f,1-NN-L2,Z-score,full,47.82608695652174,15.625,75.67567567567568
LIDC-IDRI,LUNGx,resnet50-avgpool--ax--pca-f,GaussianNB,None,full,63.76811594202898,50.0,75.67567567567568
LIDC-IDRI,LUNGx,resnet50-avgpool--ax--pca-f,GaussianNB,MinMax,full,60.86956521739131,56.25,64.86486486486487
LIDC-IDRI,LUNGx,resnet50-avgpool--ax--pca-f,GaussianNB,Z-score,full,60.86956521739131,56.25,64.86486486486487
LIDC-IDRI,LUNGx,resnet50-avgpool--ax--pca-f,LogisticRegression,None,full,53.62318840579711,0.0,100.0
LIDC-IDRI,LUNGx,resnet50-avgpool--ax--pca-f,LogisticRegression,MinMax,full,60.86956521739131,37.5,81.08108108108108
LIDC-IDRI,LUNGx,resnet50-avgpool--ax--pca-f,LogisticRegression,Z-score,full,55.072463768115945,37.5,70.27027027027027
LIDC-IDRI,LUNGx,resnet50-avgpool--ax--pca-f,LinearClassifier,None,full,62.31884057971014,28.125,91.8918918918919
LIDC-IDRI,LUNGx,resnet50-avgpool--ax--pca-f,LinearClassifier,MinMax,full,59.42028985507246,46.875,70.27027027027027
LIDC-IDRI,LUNGx,resnet50-avgpool--ax--pca-f,LinearClassifier,Z-score,full,56.52173913043478,31.25,78.37837837837837
LIDC-IDRI,LUNGx,resnet50-avgpool--ax--pca-br,1-NN-L2,None,full,56.52173913043478,15.625,91.8918918918919
LIDC-IDRI,LUNGx,resnet50-avgpool--ax--pca-br,1-NN-L2,MinMax,full,53.62318840579711,15.625,86.48648648648648
LIDC-IDRI,LUNGx,resnet50-avgpool--ax--pca-br,1-NN-L2,Z-score,full,55.072463768115945,18.75,86.48648648648648
LIDC-IDRI,LUNGx,resnet50-avgpool--ax--pca-br,GaussianNB,None,full,59.42028985507246,21.875,91.8918918918919
LIDC-IDRI,LUNGx,resnet50-avgpool--ax--pca-br,GaussianNB,MinMax,full,57.971014492753625,25.0,86.48648648648648
LIDC-IDRI,LUNGx,resnet50-avgpool--ax--pca-br,GaussianNB,Z-score,full,57.971014492753625,25.0,86.48648648648648
LIDC-IDRI,LUNGx,resnet50-avgpool--ax--pca-br,LogisticRegression,None,full,53.62318840579711,0.0,100.0
LIDC-IDRI,LUNGx,resnet50-avgpool--ax--pca-br,LogisticRegression,MinMax,full,53.62318840579711,6.25,94.5945945945946
LIDC-IDRI,LUNGx,resnet50-avgpool--ax--pca-br,LogisticRegression,Z-score,full,56.52173913043478,18.75,89.1891891891892
LIDC-IDRI,LUNGx,resnet50-avgpool--ax--pca-br,LinearClassifier,None,full,52.17391304347826,3.125,94.5945945945946
LIDC-IDRI,LUNGx,resnet50-avgpool--ax--pca-br,LinearClassifier,MinMax,full,55.072463768115945,12.5,91.8918918918919
LIDC-IDRI,LUNGx,resnet50-avgpool--ax--pca-br,LinearClassifier,Z-score,full,55.072463768115945,6.25,97.2972972972973
LIDC-IDRI,LUNGx,swin_v2-avgpool-ax-gs-f,1-NN-L2,None,full,46.3768115942029,40.625,51.35135135135135
LIDC-IDRI,LUNGx,swin_v2-avgpool-ax-gs-f,1-NN-L2,MinMax,full,46.3768115942029,40.625,51.35135135135135
LIDC-IDRI,LUNGx,swin_v2-avgpool-ax-gs-f,1-NN-L2,Z-score,full,43.47826086956522,40.625,45.94594594594595
LIDC-IDRI,LUNGx,swin_v2-avgpool-ax-gs-f,GaussianNB,None,full,55.072463768115945,34.375,72.97297297297297
LIDC-IDRI,LUNGx,swin_v2-avgpool-ax-gs-f,GaussianNB,MinMax,full,55.072463768115945,34.375,72.97297297297297
LIDC-IDRI,LUNGx,swin_v2-avgpool-ax-gs-f,GaussianNB,Z-score,full,55.072463768115945,34.375,72.97297297297297
LIDC-IDRI,LUNGx,swin_v2-avgpool-ax-gs-f,LogisticRegression,None,full,53.62318840579711,0.0,100.0
LIDC-IDRI,LUNGx,swin_v2-avgpool-ax-gs-f,LogisticRegression,MinMax,full,49.275362318840585,28.125,67.56756756756756
LIDC-IDRI,LUNGx,swin_v2-avgpool-ax-gs-f,LogisticRegression,Z-score,full,52.17391304347826,46.875,56.75675675675676
LIDC-IDRI,LUNGx,swin_v2-avgpool-ax-gs-f,LinearClassifier,None,full,53.62318840579711,0.0,100.0
LIDC-IDRI,LUNGx,swin_v2-avgpool-ax-gs-f,LinearClassifier,MinMax,full,52.17391304347826,18.75,81.08108108108108
LIDC-IDRI,LUNGx,swin_v2-avgpool-ax-gs-f,LinearClassifier,Z-score,full,43.47826086956522,31.25,54.054054054054056
LIDC-IDRI,LUNGx,swin_v2-avgpool-ax-gs-br,1-NN-L2,None,full,52.17391304347826,34.375,67.56756756756756
LIDC-IDRI,LUNGx,swin_v2-avgpool-ax-gs-br,1-NN-L2,MinMax,full,49.275362318840585,34.375,62.16216216216216
LIDC-IDRI,LUNGx,swin_v2-avgpool-ax-gs-br,1-NN-L2,Z-score,full,50.72463768115942,34.375,64.86486486486487
LIDC-IDRI,LUNGx,swin_v2-avgpool-ax-gs-br,GaussianNB,None,full,57.971014492753625,21.875,89.1891891891892
LIDC-IDRI,LUNGx,swin_v2-avgpool-ax-gs-br,GaussianNB,MinMax,full,57.971014492753625,21.875,89.1891891891892
LIDC-IDRI,LUNGx,swin_v2-avgpool-ax-gs-br,GaussianNB,Z-score,full,57.971014492753625,21.875,89.1891891891892
LIDC-IDRI,LUNGx,swin_v2-avgpool-ax-gs-br,LogisticRegression,None,full,53.62318840579711,0.0,100.0
LIDC-IDRI,LUNGx,swin_v2-avgpool-ax-gs-br,LogisticRegression,MinMax,full,46.3768115942029,25.0,64.86486486486487
LIDC-IDRI,LUNGx,swin_v2-avgpool-ax-gs-br,LogisticRegression,Z-score,full,46.3768115942029,34.375,56.75675675675676
LIDC-IDRI,LUNGx,swin_v2-avgpool-ax-gs-br,LinearClassifier,None,full,46.3768115942029,100.0,0.0
LIDC-IDRI,LUNGx,swin_v2-avgpool-ax-gs-br,LinearClassifier,MinMax,full,50.72463768115942,59.375,43.24324324324324
LIDC-IDRI,LUNGx,swin_v2-avgpool-ax-gs-br,LinearClassifier,Z-score,full,53.62318840579711,43.75,62.16216216216216
LIDC-IDRI,LUNGx,swin_v2-avgpool--ax-sag-cor--pcl-f,1-NN-L2,None,full,49.275362318840585,18.75,75.67567567567568
LIDC-IDRI,LUNGx,swin_v2-avgpool--ax-sag-cor--pcl-f,1-NN-L2,MinMax,full,53.62318840579711,21.875,81.08108108108108
LIDC-IDRI,LUNGx,swin_v2-avgpool--ax-sag-cor--pcl-f,1-NN-L2,Z-score,full,55.072463768115945,25.0,81.08108108108108
LIDC-IDRI,LUNGx,swin_v2-avgpool--ax-sag-cor--pcl-f,GaussianNB,None,full,57.971014492753625,15.625,94.5945945945946
LIDC-IDRI,LUNGx,swin_v2-avgpool--ax-sag-cor--pcl-f,GaussianNB,MinMax,full,57.971014492753625,15.625,94.5945945945946
LIDC-IDRI,LUNGx,swin_v2-avgpool--ax-sag-cor--pcl-f,GaussianNB,Z-score,full,57.971014492753625,15.625,94.5945945945946
LIDC-IDRI,LUNGx,swin_v2-avgpool--ax-sag-cor--pcl-f,LogisticRegression,None,full,53.62318840579711,0.0,100.0
LIDC-IDRI,LUNGx,swin_v2-avgpool--ax-sag-cor--pcl-f,LogisticRegression,MinMax,full,55.072463768115945,12.5,91.8918918918919
LIDC-IDRI,LUNGx,swin_v2-avgpool--ax-sag-cor--pcl-f,LogisticRegression,Z-score,full,56.52173913043478,15.625,91.8918918918919
LIDC-IDRI,LUNGx,swin_v2-avgpool--ax-sag-cor--pcl-f,LinearClassifier,None,full,53.62318840579711,0.0,100.0
LIDC-IDRI,LUNGx,swin_v2-avgpool--ax-sag-cor--pcl-f,LinearClassifier,MinMax,full,53.62318840579711,0.0,100.0
LIDC-IDRI,LUNGx,swin_v2-avgpool--ax-sag-cor--pcl-f,LinearClassifier,Z-score,full,52.17391304347826,6.25,91.8918918918919
LIDC-IDRI,LUNGx,swin_v2-avgpool--ax-sag-cor--pcl-br,1-NN-L2,None,full,56.52173913043478,15.625,91.8918918918919
LIDC-IDRI,LUNGx,swin_v2-avgpool--ax-sag-cor--pcl-br,1-NN-L2,MinMax,full,59.42028985507246,18.75,94.5945945945946
LIDC-IDRI,LUNGx,swin_v2-avgpool--ax-sag-cor--pcl-br,1-NN-L2,Z-score,full,59.42028985507246,18.75,94.5945945945946
LIDC-IDRI,LUNGx,swin_v2-avgpool--ax-sag-cor--pcl-br,GaussianNB,None,full,57.971014492753625,21.875,89.1891891891892
LIDC-IDRI,LUNGx,swin_v2-avgpool--ax-sag-cor--pcl-br,GaussianNB,MinMax,full,57.971014492753625,21.875,89.1891891891892
LIDC-IDRI,LUNGx,swin_v2-avgpool--ax-sag-cor--pcl-br,GaussianNB,Z-score,full,57.971014492753625,21.875,89.1891891891892
LIDC-IDRI,LUNGx,swin_v2-avgpool--ax-sag-cor--pcl-br,LogisticRegression,None,full,53.62318840579711,0.0,100.0
LIDC-IDRI,LUNGx,swin_v2-avgpool--ax-sag-cor--pcl-br,LogisticRegression,MinMax,full,56.52173913043478,9.375,97.2972972972973
LIDC-IDRI,LUNGx,swin_v2-avgpool--ax-sag-cor--pcl-br,LogisticRegression,Z-score,full,55.072463768115945,9.375,94.5945945945946
LIDC-IDRI,LUNGx,swin_v2-avgpool--ax-sag-cor--pcl-br,LinearClassifier,None,full,65.21739130434783,37.5,89.1891891891892
LIDC-IDRI,LUNGx,swin_v2-avgpool--ax-sag-cor--pcl-br,LinearClassifier,MinMax,full,56.52173913043478,9.375,97.2972972972973
LIDC-IDRI,LUNGx,swin_v2-avgpool--ax-sag-cor--pcl-br,LinearClassifier,Z-score,full,57.971014492753625,12.5,97.2972972972973
LIDC-IDRI,LUNGx,swin_v2-avgpool--ax--pca-f,1-NN-L2,None,full,55.072463768115945,37.5,70.27027027027027
LIDC-IDRI,LUNGx,swin_v2-avgpool--ax--pca-f,1-NN-L2,MinMax,full,53.62318840579711,37.5,67.56756756756756
LIDC-IDRI,LUNGx,swin_v2-avgpool--ax--pca-f,1-NN-L2,Z-score,full,57.971014492753625,40.625,72.97297297297297
LIDC-IDRI,LUNGx,swin_v2-avgpool--ax--pca-f,GaussianNB,None,full,60.86956521739131,31.25,86.48648648648648
LIDC-IDRI,LUNGx,swin_v2-avgpool--ax--pca-f,GaussianNB,MinMax,full,60.86956521739131,31.25,86.48648648648648
LIDC-IDRI,LUNGx,swin_v2-avgpool--ax--pca-f,GaussianNB,Z-score,full,60.86956521739131,31.25,86.48648648648648
LIDC-IDRI,LUNGx,swin_v2-avgpool--ax--pca-f,LogisticRegression,None,full,53.62318840579711,0.0,100.0
LIDC-IDRI,LUNGx,swin_v2-avgpool--ax--pca-f,LogisticRegression,MinMax,full,63.76811594202898,34.375,89.1891891891892
LIDC-IDRI,LUNGx,swin_v2-avgpool--ax--pca-f,LogisticRegression,Z-score,full,59.42028985507246,34.375,81.08108108108108
LIDC-IDRI,LUNGx,swin_v2-avgpool--ax--pca-f,LinearClassifier,None,full,53.62318840579711,0.0,100.0
LIDC-IDRI,LUNGx,swin_v2-avgpool--ax--pca-f,LinearClassifier,MinMax,full,53.62318840579711,0.0,100.0
LIDC-IDRI,LUNGx,swin_v2-avgpool--ax--pca-f,LinearClassifier,Z-score,full,57.971014492753625,31.25,81.08108108108108
LIDC-IDRI,LUNGx,swin_v2-avgpool--ax--pca-br,1-NN-L2,None,full,60.86956521739131,18.75,97.2972972972973
LIDC-IDRI,LUNGx,swin_v2-avgpool--ax--pca-br,1-NN-L2,MinMax,full,59.42028985507246,15.625,97.2972972972973
LIDC-IDRI,LUNGx,swin_v2-avgpool--ax--pca-br,1-NN-L2,Z-score,full,57.971014492753625,12.5,97.2972972972973
LIDC-IDRI,LUNGx,swin_v2-avgpool--ax--pca-br,GaussianNB,None,full,55.072463768115945,12.5,91.8918918918919
LIDC-IDRI,LUNGx,swin_v2-avgpool--ax--pca-br,GaussianNB,MinMax,full,55.072463768115945,12.5,91.8918918918919
LIDC-IDRI,LUNGx,swin_v2-avgpool--ax--pca-br,GaussianNB,Z-score,full,55.072463768115945,12.5,91.8918918918919
LIDC-IDRI,LUNGx,swin_v2-avgpool--ax--pca-br,LogisticRegression,None,full,53.62318840579711,0.0,100.0
LIDC-IDRI,LUNGx,swin_v2-avgpool--ax--pca-br,LogisticRegression,MinMax,full,53.62318840579711,0.0,100.0
LIDC-IDRI,LUNGx,swin_v2-avgpool--ax--pca-br,LogisticRegression,Z-score,full,57.971014492753625,12.5,97.2972972972973
LIDC-IDRI,LUNGx,swin_v2-avgpool--ax--pca-br,LinearClassifier,None,full,59.42028985507246,21.875,91.8918918918919
LIDC-IDRI,LUNGx,swin_v2-avgpool--ax--pca-br,LinearClassifier,MinMax,full,55.072463768115945,3.125,100.0
LIDC-IDRI,LUNGx,swin_v2-avgpool--ax--pca-br,LinearClassifier,Z-score,full,57.971014492753625,9.375,100.0
LUNGx,LIDC-IDRI,hc,1-NN-L2,None,full,48.973143759873615,82.75862068965517,25.268817204301076
LUNGx,LIDC-IDRI,hc,1-NN-L2,MinMax,full,60.97946287519748,60.15325670498084,61.55913978494624
LUNGx,LIDC-IDRI,hc,1-NN-L2,Z-score,full,58.60979462875198,61.68582375478927,56.451612903225815
LUNGx,LIDC-IDRI,hc,GaussianNB,None,full,58.767772511848335,61.68582375478927,56.72043010752689
LUNGx,LIDC-IDRI,hc,GaussianNB,MinMax,full,38.2306477093207,75.86206896551724,11.827956989247312
LUNGx,LIDC-IDRI,hc,GaussianNB,Z-score,full,38.2306477093207,75.86206896551724,11.827956989247312
LUNGx,LIDC-IDRI,hc,LogisticRegression,None,full,65.24486571879937,28.735632183908045,90.86021505376344
LUNGx,LIDC-IDRI,hc,LogisticRegression,MinMax,full,58.92575039494471,71.64750957854406,50.0
LUNGx,LIDC-IDRI,hc,LogisticRegression,Z-score,full,60.18957345971564,62.06896551724138,58.87096774193549
LUNGx,LIDC-IDRI,hc,LinearClassifier,None,full,40.28436018957346,97.70114942528735,0.0
LUNGx,LIDC-IDRI,hc,LinearClassifier,MinMax,full,54.02843601895735,65.13409961685824,46.236559139784944
LUNGx,LIDC-IDRI,hc,LinearClassifier,Z-score,full,63.03317535545023,61.68582375478927,63.97849462365591
LUNGx,LIDC-IDRI,convnext-avgpool-ax-gs-f,1-NN-L2,None,full,54.976303317535546,36.015325670498086,68.27956989247312
LUNGx,LIDC-IDRI,convnext-avgpool-ax-gs-f,1-NN-L2,MinMax,full,52.13270142180095,37.16475095785441,62.634408602150536
LUNGx,LIDC-IDRI,convnext-avgpool-ax-gs-f,1-NN-L2,Z-score,full,53.396524486571884,38.31417624521073,63.97849462365591
LUNGx,LIDC-IDRI,convnext-avgpool-ax-gs-f,GaussianNB,None,full,52.76461295418642,45.593869731800766,57.795698924731184
LUNGx,LIDC-IDRI,convnext-avgpool-ax-gs-f,GaussianNB,MinMax,full,52.76461295418642,45.593869731800766,57.795698924731184
LUNGx,LIDC-IDRI,convnext-avgpool-ax-gs-f,GaussianNB,Z-score,full,52.76461295418642,45.593869731800766,57.795698924731184
LUNGx,LIDC-IDRI,convnext-avgpool-ax-gs-f,LogisticRegression,None,full,58.767772511848335,0.0,100.0
LUNGx,LIDC-IDRI,convnext-avgpool-ax-gs-f,LogisticRegression,MinMax,full,54.66034755134282,34.86590038314176,68.54838709677419
LUNGx,LIDC-IDRI,convnext-avgpool-ax-gs-f,LogisticRegression,Z-score,full,53.87045813586098,36.015325670498086,66.39784946236558
LUNGx,LIDC-IDRI,convnext-avgpool-ax-gs-f,LinearClassifier,None,full,41.23222748815166,100.0,0.0
LUNGx,LIDC-IDRI,convnext-avgpool-ax-gs-f,LinearClassifier,MinMax,full,52.60663507109005,31.417624521072796,67.47311827956989
LUNGx,LIDC-IDRI,convnext-avgpool-ax-gs-f,LinearClassifier,Z-score,full,53.712480252764614,33.71647509578544,67.74193548387096
LUNGx,LIDC-IDRI,convnext-avgpool-ax-gs-br,1-NN-L2,None,full,52.60663507109005,41.37931034482759,60.483870967741936
LUNGx,LIDC-IDRI,convnext-avgpool-ax-gs-br,1-NN-L2,MinMax,full,52.60663507109005,42.911877394636015,59.40860215053764
LUNGx,LIDC-IDRI,convnext-avgpool-ax-gs-br,1-NN-L2,Z-score,full,51.97472353870458,42.911877394636015,58.333333333333336
LUNGx,LIDC-IDRI,convnext-avgpool-ax-gs-br,GaussianNB,None,full,51.026856240126385,81.22605363984674,29.838709677419356
LUNGx,LIDC-IDRI,convnext-avgpool-ax-gs-br,GaussianNB,MinMax,full,51.026856240126385,81.22605363984674,29.838709677419356
LUNGx,LIDC-IDRI,convnext-avgpool-ax-gs-br,GaussianNB,Z-score,full,51.026856240126385,81.22605363984674,29.838709677419356
LUNGx,LIDC-IDRI,convnext-avgpool-ax-gs-br,LogisticRegression,None,full,58.767772511848335,0.0,100.0
LUNGx,LIDC-IDRI,convnext-avgpool-ax-gs-br,LogisticRegression,MinMax,full,55.60821484992101,13.026819923371647,85.48387096774194
LUNGx,LIDC-IDRI,convnext-avgpool-ax-gs-br,LogisticRegression,Z-score,full,55.29225908372828,12.643678160919542,85.21505376344086
LUNGx,LIDC-IDRI,convnext-avgpool-ax-gs-br,LinearClassifier,None,full,58.767772511848335,3.065134099616858,97.84946236559139
LUNGx,LIDC-IDRI,convnext-avgpool-ax-gs-br,LinearClassifier,MinMax,full,53.23854660347551,24.521072796934863,73.38709677419355
LUNGx,LIDC-IDRI,convnext-avgpool-ax-gs-br,LinearClassifier,Z-score,full,55.60821484992101,13.793103448275861,84.94623655913979
LUNGx,LIDC-IDRI,convnext-avgpool--ax-sag-cor--pcl-f,1-NN-L2,None,full,54.818325434439174,50.57471264367817,57.795698924731184
LUNGx,LIDC-IDRI,convnext-avgpool--ax-sag-cor--pcl-f,1-NN-L2,MinMax,full,56.55608214849921,55.55555555555556,57.25806451612904
LUNGx,LIDC-IDRI,convnext-avgpool--ax-sag-cor--pcl-f,1-NN-L2,Z-score,full,57.345971563981045,56.70498084291188,57.795698924731184
LUNGx,LIDC-IDRI,convnext-avgpool--ax-sag-cor--pcl-f,GaussianNB,None,full,58.92575039494471,74.71264367816092,47.8494623655914
LUNGx,LIDC-IDRI,convnext-avgpool--ax-sag-cor--pcl-f,GaussianNB,MinMax,full,58.92575039494471,74.71264367816092,47.8494623655914
LUNGx,LIDC-IDRI,convnext-avgpool--ax-sag-cor--pcl-f,GaussianNB,Z-score,full,58.92575039494471,74.71264367816092,47.8494623655914
LUNGx,LIDC-IDRI,convnext-avgpool--ax-sag-cor--pcl-f,LogisticRegression,None,full,58.767772511848335,0.0,100.0
LUNGx,LIDC-IDRI,convnext-avgpool--ax-sag-cor--pcl-f,LogisticRegression,MinMax,full,59.71563981042654,63.601532567049816,56.98924731182796
LUNGx,LIDC-IDRI,convnext-avgpool--ax-sag-cor--pcl-f,LogisticRegression,Z-score,full,58.29383886255924,67.81609195402298,51.61290322580645
LUNGx,LIDC-IDRI,convnext-avgpool--ax-sag-cor--pcl-f,LinearClassifier,None,full,58.767772511848335,0.0,100.0
LUNGx,LIDC-IDRI,convnext-avgpool--ax-sag-cor--pcl-f,LinearClassifier,MinMax,full,59.71563981042654,32.18390804597701,79.03225806451613
LUNGx,LIDC-IDRI,convnext-avgpool--ax-sag-cor--pcl-f,LinearClassifier,Z-score,full,58.13586097946287,51.34099616858238,62.903225806451616
LUNGx,LIDC-IDRI,convnext-avgpool--ax-sag-cor--pcl-br,1-NN-L2,None,full,52.76461295418642,57.8544061302682,49.193548387096776
LUNGx,LIDC-IDRI,convnext-avgpool--ax-sag-cor--pcl-br,1-NN-L2,MinMax,full,52.13270142180095,58.620689655172406,47.58064516129033
LUNGx,LIDC-IDRI,convnext-avgpool--ax-sag-cor--pcl-br,1-NN-L2,Z-score,full,51.50078988941548,58.23754789272031,46.774193548387096
LUNGx,LIDC-IDRI,convnext-avgpool--ax-sag-cor--pcl-br,GaussianNB,None,full,56.71406003159558,98.08429118773945,27.688172043010752
LUNGx,LIDC-IDRI,convnext-avgpool--ax-sag-cor--pcl-br,GaussianNB,MinMax,full,56.71406003159558,98.08429118773945,27.688172043010752
LUNGx,LIDC-IDRI,convnext-avgpool--ax-sag-cor--pcl-br,GaussianNB,Z-score,full,56.71406003159558,98.08429118773945,27.688172043010752
LUNGx,LIDC-IDRI,convnext-avgpool--ax-sag-cor--pcl-br,LogisticRegression,None,full,58.767772511848335,0.0,100.0
LUNGx,LIDC-IDRI,convnext-avgpool--ax-sag-cor--pcl-br,LogisticRegression,MinMax,full,51.18483412322274,98.46743295019157,18.010752688172044
LUNGx,LIDC-IDRI,convnext-avgpool--ax-sag-cor--pcl-br,LogisticRegression,Z-score,full,52.922590837282776,95.40229885057471,23.118279569892472
LUNGx,LIDC-IDRI,convnext-avgpool--ax-sag-cor--pcl-br,LinearClassifier,None,full,41.23222748815166,100.0,0.0
LUNGx,LIDC-IDRI,convnext-avgpool--ax-sag-cor--pcl-br,LinearClassifier,MinMax,full,59.55766192733017,96.93486590038314,33.33333333333333
LUNGx,LIDC-IDRI,convnext-avgpool--ax-sag-cor--pcl-br,LinearClassifier,Z-score,full,59.71563981042654,95.01915708812261,34.946236559139784
LUNGx,LIDC-IDRI,convnext-avgpool--ax--pca-f,1-NN-L2,None,full,53.87045813586098,50.191570881226056,56.451612903225815
LUNGx,LIDC-IDRI,convnext-avgpool--ax--pca-f,1-NN-L2,MinMax,full,57.030015797788316,54.02298850574713,59.13978494623656
LUNGx,LIDC-IDRI,convnext-avgpool--ax--pca-f,1-NN-L2,Z-score,full,57.030015797788316,53.25670498084292,59.67741935483871
LUNGx,LIDC-IDRI,convnext-avgpool--ax--pca-f,GaussianNB,None,full,55.92417061611374,68.96551724137932,46.774193548387096
LUNGx,LIDC-IDRI,convnext-avgpool--ax--pca-f,GaussianNB,MinMax,full,55.92417061611374,68.96551724137932,46.774193548387096
LUNGx,LIDC-IDRI,convnext-avgpool--ax--pca-f,GaussianNB,Z-score,full,55.92417061611374,68.96551724137932,46.774193548387096
LUNGx,LIDC-IDRI,convnext-avgpool--ax--pca-f,LogisticRegression,None,full,58.767772511848335,0.0,100.0
LUNGx,LIDC-IDRI,convnext-avgpool--ax--pca-f,LogisticRegression,MinMax,full,57.50394944707741,54.406130268199234,59.67741935483871
LUNGx,LIDC-IDRI,convnext-avgpool--ax--pca-f,LogisticRegression,Z-score,full,55.45023696682464,58.23754789272031,53.494623655913976
LUNGx,LIDC-IDRI,convnext-avgpool--ax--pca-f,LinearClassifier,None,full,58.767772511848335,0.0,100.0
LUNGx,LIDC-IDRI,convnext-avgpool--ax--pca-f,LinearClassifier,MinMax,full,54.34439178515008,61.30268199233716,49.46236559139785
LUNGx,LIDC-IDRI,convnext-avgpool--ax--pca-f,LinearClassifier,Z-score,full,57.66192733017378,57.8544061302682,57.52688172043011
LUNGx,LIDC-IDRI,convnext-avgpool--ax--pca-br,1-NN-L2,None,full,63.191153238546605,84.67432950191571,48.11827956989247
LUNGx,LIDC-IDRI,convnext-avgpool--ax--pca-br,1-NN-L2,MinMax,full,63.98104265402843,86.97318007662835,47.8494623655914
LUNGx,LIDC-IDRI,convnext-avgpool--ax--pca-br,1-NN-L2,Z-score,full,64.13902053712481,86.20689655172413,48.655913978494624
LUNGx,LIDC-IDRI,convnext-avgpool--ax--pca-br,GaussianNB,None,full,61.92733017377567,97.70114942528735,36.82795698924731
LUNGx,LIDC-IDRI,convnext-avgpool--ax--pca-br,GaussianNB,MinMax,full,61.92733017377567,97.70114942528735,36.82795698924731
LUNGx,LIDC-IDRI,convnext-avgpool--ax--pca-br,GaussianNB,Z-score,full,61.92733017377567,97.70114942528735,36.82795698924731
LUNGx,LIDC-IDRI,convnext-avgpool--ax--pca-br,LogisticRegression,None,full,58.767772511848335,0.0,100.0
LUNGx,LIDC-IDRI,convnext-avgpool--ax--pca-br,LogisticRegression,MinMax,full,68.72037914691943,91.57088122605363,52.68817204301075
LUNGx,LIDC-IDRI,convnext-avgpool--ax--pca-br,LogisticRegression,Z-score,full,64.13902053712481,90.42145593869732,45.69892473118279
LUNGx,LIDC-IDRI,convnext-avgpool--ax--pca-br,LinearClassifier,None,full,41.23222748815166,100.0,0.0
LUNGx,LIDC-IDRI,convnext-avgpool--ax--pca-br,LinearClassifier,MinMax,full,48.81516587677725,100.0,12.903225806451612
LUNGx,LIDC-IDRI,convnext-avgpool--ax--pca-br,LinearClassifier,Z-score,full,68.4044233807267,86.97318007662835,55.376344086021504
LUNGx,LIDC-IDRI,resnet50-avgpool-ax-gs-f,1-NN-L2,None,full,51.50078988941548,23.754789272030653,70.96774193548387
LUNGx,LIDC-IDRI,resnet50-avgpool-ax-gs-f,1-NN-L2,MinMax,full,55.134281200631904,42.1455938697318,64.24731182795699
LUNGx,LIDC-IDRI,resnet50-avgpool-ax-gs-f,1-NN-L2,Z-score,full,54.976303317535546,41.7624521072797,64.24731182795699
LUNGx,LIDC-IDRI,resnet50-avgpool-ax-gs-f,GaussianNB,None,full,54.66034755134282,47.12643678160919,59.946236559139784
LUNGx,LIDC-IDRI,resnet50-avgpool-ax-gs-f,GaussianNB,MinMax,full,53.712480252764614,51.34099616858238,55.376344086021504
LUNGx,LIDC-IDRI,resnet50-avgpool-ax-gs-f,GaussianNB,Z-score,full,53.712480252764614,50.95785440613027,55.64516129032258
LUNGx,LIDC-IDRI,resnet50-avgpool-ax-gs-f,LogisticRegression,None,full,58.767772511848335,0.0,100.0
